id,happiness_d,sadness_d,fear_d,anger_d,surprise_d,disgust_d,age_d,gender_d,edu_d,race_d,race_d_5_TEXT,employment_d,political_d,class_d,ladder_d,happiness_ai,sadness_ai,fear_ai,anger_ai,surprise_ai,disgust_ai,happiness_r,sadness_r,fear_r,anger_r,surprise_r,disgust_r,understood,validated,affirmed,seen,accepted,caredfor,accuracy1,accuracy2,knewmean_p,knewmean_b,understood_p,understood_b,close_p,connect_p,trust_p,close_b,connect_b,trust_b,lonely,connected,distressed,excited,upset,guilty,scared,enthusiastic,ashamed,nervous,happy,sad,surprised,hopeful,optimistic,ambivalent,uneasy,unnerved,creeped,uncomfortable,bothered,loneliness1,loneliness2,loneliness3,convey.thoughts,have.exp,longing.or.hoping,exp.embrssment,understand.feeling,feel.afraid,feel.hungry,exp.joy,remember,tell.right.from.wrong,exp.pain,personality,make.plans,exp.pleasure,exp.pride,exp.anger,self.restraint,think,familiar_bing,familiar_gpt,familiar_bard,often_bing,often_gpt,often_bard,atti_bing,atti_gpt,atti_bard,loneliness,responseR,labelR,empathicaccuracy.ai,empathicaccuracy.r,experience,agency,feelheard,accuracy,understoodme,connection,statelonely,excitement,hope,fear,discomfort,distress,shame
63f77fef0855adb7fa65873d,2,2,2,2,2,2,41,Male,5,3,,9,6,3,6,2,3,4,3,2,1,5,2,3,1,4,2,6,6,6,6,6,4,6,6,6,NA,6,NA,5,5,5,NA,NA,NA,2,5,1,1,1,1,1,5,1,1,5,1,5,6,5,2,1,1,1,1,1,2,4,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,5,5,1,4,4,1,2,2,0,3,human response,human label,0.833333333,1.166666667,3,3.571428571,5.666666667,6,6,5,3.5,3,5.5,1,1,1,1
5f17821d53d8590009cfc951,4,4,4,4,4,4,35,Male,6,3,,9,4,4,8,2,4,3,3,2,1,2,5,1,2,1,1,4,4,4,4,4,4,4,4,4,NA,4,NA,4,4,4,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,1,3,1,0,0,0,4,human response,human label,1.5,2.333333333,4,4,4,4,4,4,4,4,4,4,4,4,4
5f5ce7f940a2614f6cb6e747,2,2,7,2,3,1,37,female,6,3,,9,6,4,8,2,4,5,3,4,2,NA,NA,NA,NA,NA,NA,7,7,7,7,6,7,6,7,NA,6,NA,6,NA,NA,NA,7,7,6,2,5,1,2,1,1,1,4,1,2,2,1,5,5,7,1,1,1,1,1,1,5,4,4,6,6,6,1,7,1,1,1,6,6,1,1,1,1,1,1,1,7,3,2,1,2,1,1,2,0,0,4.333333333,ai response,ai label,1.166666667,NA,1.909090909,4.857142857,6.833333333,6.5,6,6.666666667,3.5,3,6,1.5,1,1,1
64789de1dfefcdfa1cc12542,2,3,4,2,3,1,41,Male,5,3,,9,3,3,7,2,4,5,3,1,2,2,6,5,3,4,5,4,3,3,5,4,3,3,3,3,NA,2,NA,3,3,2,NA,NA,NA,5,3,4,1,4,3,4,1,3,5,2,5,2,3,3,4,4,1,1,3,6,5,5,5,5,1,1,1,2,1,1,1,5,3,1,4,6,1,1,1,3,4,2,5,1,1,4,1,0,0,-2,5,human response,human label,1,1.666666667,1.272727273,4,3.666666667,3,2.5,2.666666667,4,1,3,4.5,2.666666667,4.75,3
5a78b8355292b800012284ca,1,7,1,7,1,7,50,woman,3,3,,9,2,2,4,1,6,4,7,3,6,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,NA,7,NA,7,NA,NA,NA,7,7,7,1,4,1,1,1,1,1,1,1,1,3,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,7,1,1,7,7,1,1,1,7,7,4,7,1,1,7,1,3,3,3,1,ai response,ai label,1.166666667,NA,1.545454545,5.285714286,7,7,7,7,2.5,1,1.5,1,1,1,1
63ed0b439df4b5276f7b7df2,4,1,5,1,1,1,36,Female,2,3,,12,4,3,5,2,4,3,2,1,1,2,5,2,4,2,1,7,7,7,7,7,7,7,7,7,NA,7,NA,3,3,3,NA,NA,NA,1,4,1,3,1,1,1,2,1,1,6,1,1,5,6,1,1,1,1,1,1,1,2,1,5,3,4,3,3,1,1,4,5,5,4,3,4,3,3,5,1,4,1,1,1,1,1,1,0,0,0,1.333333333,human response,human label,1.333333333,2.166666667,3.090909091,3.857142857,7,7,7,3,2.5,2.5,5.5,1,1,1,1
6314d97aa02af651ea1a9591,2,6,6,1,1,1,19,Male,2,3,,11,1,4,7,1,6,5,2,2,1,NA,NA,NA,NA,NA,NA,7,6,6,7,7,7,7,7,7,NA,7,NA,6,6,6,NA,NA,NA,2,5,4,1,1,1,4,1,1,4,3,2,1,5,3,1,2,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,2,1,0,0,0,2.666666667,ai response,human label,0.666666667,NA,1,1,6.666666667,7,7,6,3.5,1,4,4,1.333333333,2,1
63d010f71e1bb2f111b4e539,2,4,6,4,1,1,26,Male,5,1,,9,5,3,6,2,3,4,3,2,1,NA,NA,NA,NA,NA,NA,7,6,6,7,6,6,7,7,NA,7,NA,6,NA,NA,NA,7,6,5,2,4,5,7,1,1,6,6,1,6,6,1,7,7,6,4,2,4,3,4,1,1,4,4,1,1,1,1,6,1,1,1,4,7,1,3,1,1,1,1,1,1,7,7,7,4,6,5,3,3,3,3,ai response,ai label,0.833333333,NA,1.181818182,3,6.333333333,7,6.5,6,3,6.5,6.5,6,3.333333333,2,1
61034787a79b4a6432034e1e,2,6,5,3,1,1,35,Female,5,3,,9,1,3,5,1,5,4,3,2,2,4,4,4,4,4,4,6,6,6,6,5,5,6,6,NA,6,NA,6,NA,NA,NA,5,5,5,3,5,2,5,1,2,2,5,1,4,6,2,1,6,6,1,3,1,1,1,1,2,2,3,6,3,2,4,6,3,1,3,7,7,1,5,6,2,4,2,5,4,2,2,1,1,1,1,2,2,0,2.333333333,human response,ai label,0.833333333,2,2.727272727,5.857142857,5.666666667,6,6,5,4,5,6,3,1.666666667,1.5,1.5
6400f5cdf2e479a5e4a4582a,3,4,6,5,2,2,29,Male,5,3,,11,2,2,3,2,5,4,3,4,2,1,5,4,2,3,1,2,2,3,3,2,2,1,2,NA,1,NA,1,NA,NA,NA,1,2,2,4,3,1,3,2,1,2,3,3,3,5,1,1,6,5,3,2,3,2,3,2,5,4,5,6,1,5,1,2,1,1,2,6,2,1,5,5,2,3,1,2,3,1,5,1,1,3,1,-2,2,0,4.666666667,human response,ai label,1.333333333,1.666666667,2.090909091,3.714285714,2.333333333,1.5,1,1.666666667,3.5,3,5.5,2.5,2.666666667,1.5,2
648343299ec8050d10aee27d,3,5,3,2,2,2,52,female,2,3,,16,1,2,3,1,7,6,5,3,4,1,7,7,7,1,6,7,7,7,6,7,7,7,6,7,NA,7,NA,7,6,6,NA,NA,NA,2,5,2,2,1,1,1,3,1,1,4,1,3,5,4,5,1,1,1,1,1,4,4,2,5,4,1,2,4,2,1,2,4,2,1,4,2,1,1,1,6,2,5,6,3,4,5,1,1,2,0,3.333333333,human response,human label,2.166666667,3,1.818181818,3.571428571,6.833333333,6.5,7,6.333333333,3.5,2.5,4.5,1,1,1.25,1
6112c911a83cc494df38b468,2,4,4,3,3,3,28,Female,5,4,,9,2,2,3,2,4,5,3,1,2,1,7,4,1,1,1,5,5,5,5,5,5,5,5,NA,5,NA,5,NA,NA,NA,5,5,5,5,3,1,2,1,2,2,1,1,2,3,1,1,4,3,4,1,2,1,1,2,5,5,5,2,2,2,2,2,1,1,2,6,2,1,2,5,2,2,1,1,4,2,5,1,1,3,1,-3,1,1,5,human response,ai label,0.666666667,1.666666667,1.636363636,3.142857143,5,5,5,5,4,1.5,3.5,2,1.333333333,1.25,1.5
64836981f87b85ab4b89dcf1,4,1,2,1,1,1,60,female,6,3,,11,3,2,5,3,4,5,2,1,2,4,1,2,1,1,1,3,4,4,3,3,4,3,5,NA,2,NA,2,NA,NA,NA,1,1,1,1,7,1,4,1,1,1,4,1,2,6,1,1,6,6,2,2,1,1,1,1,4,2,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,0,0,0,3.333333333,human response,ai label,1.5,0,1,1.428571429,3.5,4,2,1,4,4,6,1.5,1.333333333,1,1
6405feae7d6321bfaaf793e8,4,3,3,2,1,1,34,Female,5,3,,16,5,3,5,2,3,4,2,1,1,NA,NA,NA,NA,NA,NA,6,7,6,6,6,6,6,6,6,NA,6,NA,6,6,6,NA,NA,NA,3,5,5,4,3,5,5,3,4,5,3,4,5,3,4,2,5,2,3,2,2,6,6,6,3,2,2,2,2,2,1,2,5,3,2,2,2,2,2,3,4,5,3,5,1,2,3,1,0,0,0,6,ai response,human label,0.5,NA,2,3.428571429,6.166666667,6,6,6,4,3.5,3.5,5,3,3.5,4.5
6455616c0fe23ecca70ce1b9,3,4,5,1,1,1,66,Female,3,3,,13,4,3,4,2,4,5,3,1,2,6,4,5,2,5,2,6,6,6,6,6,4,5,6,6,NA,5,NA,4,4,4,NA,NA,NA,1,4,1,2,1,1,1,1,1,1,4,1,1,5,4,2,1,1,1,1,1,6,5,6,6,2,2,2,4,2,2,2,6,5,2,4,5,2,2,2,4,6,4,4,4,2,3,2,0,0,0,5.666666667,human response,human label,0.666666667,1.5,2.181818182,5.142857143,5.666666667,5.5,5.5,4,2.5,1.5,4.5,1,1,1,1
64412b163ece45860233359a,7,1,2,3,2,1,28,Male,3,1,,9,3,2,3,5,2,3,1,2,1,5,2,1,1,2,1,5,4,4,2,4,2,2,5,NA,4,NA,3,NA,NA,NA,1,1,1,1,4,1,3,1,1,1,3,1,1,4,1,1,5,4,2,1,1,1,1,1,4,2,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,0,0,0,2.666666667,human response,ai label,1,1,1,1.571428571,3.5,3.5,3.5,1,2.5,3,4.5,1,1,1,1
63acbbe336a9ca92853dca4a,1,2,4,3,1,1,65,female,5,3,,10,1,3,7,1,5,4,3,2,2,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,NA,7,NA,6,6,6,NA,NA,NA,1,7,1,4,1,1,1,6,2,1,7,1,1,6,7,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,7,2,1,1,2,1,1,1,2,4,2,5,1,1,5,1,0,2,0,2,ai response,human label,0.833333333,NA,1.090909091,2.857142857,7,7,7,6,4,5,6.5,1,1,1,1.5
608103693e89f6ca12dada7f,2,5,5,2,2,2,33,Male,6,"3,4",,9,3,3,7,1,5,4,3,2,3,NA,NA,NA,NA,NA,NA,5,5,6,6,5,6,5,6,5,NA,6,NA,5,5,5,NA,NA,NA,1,5,1,5,1,1,1,5,1,1,5,1,1,5,5,1,1,5,1,1,1,4,3,3,5,4,4,4,4,4,1,4,6,4,4,4,6,1,4,4,4,4,5,5,5,2,5,4,0,0,0,3.333333333,ai response,human label,0.666666667,NA,3.454545455,4.714285714,5.5,5.5,5.5,5,3,5,5,1,2.333333333,1,1
5d7ff85ffec5620017b07c40,1,7,7,3,1,1,45,female,3,"3,4",,15,2,2,3,1,7,6,5,2,4,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,NA,7,NA,5,5,4,NA,NA,NA,1,5,1,1,1,1,1,1,1,1,2,1,2,5,5,1,1,1,1,1,1,2,3,4,1,1,1,1,4,1,1,1,7,4,1,4,7,1,1,1,1,4,2,4,1,1,1,1,0,0,0,3,ai response,human label,1.166666667,NA,1.272727273,4,7,7,7,4.666666667,3,1,5,1,1,1,1
63cc90d2bed7edb18c3fd155,1,5,6,3,1,2,60,genderqueer,3,3,,16,1,1,1,1,7,7,6,3,4,1,6,7,7,2,7,2,3,2,4,4,2,2,2,1,NA,2,NA,2,2,2,NA,NA,NA,6,2,4,1,3,1,4,1,1,3,1,5,1,2,1,1,2,1,2,1,2,4,4,4,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,2,6,6,1,6,5,0,2,2,4,human response,human label,1.666666667,2,1,1.714285714,2.833333333,2,1.5,2,4,1,1.5,3.5,1.333333333,3.5,1
62bf3259b3f5491ecb5a24db,2,4,6,2,2,2,29,female,4,3,,9,4,2,2,1,4,5,3,2,2,NA,NA,NA,NA,NA,NA,6,7,5,6,7,6,5,5,4,NA,6,NA,5,4,4,NA,NA,NA,6,2,1,1,1,1,2,1,1,4,5,1,1,6,5,1,1,1,1,1,1,5,4,5,1,2,2,1,4,2,1,3,6,6,1,5,2,2,3,1,2,5,1,5,1,1,3,1,0,1,0,4.666666667,ai response,human label,0.5,NA,2.090909091,3.714285714,6.166666667,5,5,4.333333333,4,1,5.5,3,1,1,1
62faba5f904642df812944fa,2,6,3,2,2,2,68,female,3,3,,10,3,2,4,1,6,5,3,4,2,3,5,5,4,3,3,3,2,2,6,3,2,2,3,2,NA,2,NA,1,1,1,NA,NA,NA,4,4,2,1,2,2,5,1,1,5,3,5,1,4,4,3,5,4,1,2,4,6,5,6,7,1,1,1,1,1,1,1,7,4,1,1,1,1,1,1,1,1,1,6,1,1,4,1,0,2,0,5.666666667,human response,human label,1,1.333333333,1,3.142857143,3,2.5,2,1,4,1,4,5,3.666666667,3.25,1.5
5bb7af73dd840f0001d85935,1,1,6,2,2,1,64,female,7,3,,13,2,3,3,1,3,4,2,2,1,NA,NA,NA,NA,NA,NA,6,6,6,6,6,5,6,6,NA,7,NA,6,NA,NA,NA,5,5,6,1,6,2,3,2,2,1,3,1,2,5,2,4,4,5,2,2,2,1,2,4,4,4,4,5,1,1,1,6,1,1,1,7,1,1,5,1,1,1,1,1,7,1,4,1,1,2,1,3,3,3,4,ai response,ai label,0.666666667,NA,1.363636364,4,5.833333333,6,6.5,5.333333333,3.5,3,4.5,1.5,2,2.5,1.5
629e241d171ec6698e05f149,1,6,1,1,1,4,27,male,2,2,,9,4,3,5,1,5,4,6,2,7,1,6,4,5,5,7,2,1,1,1,1,1,4,2,1,NA,2,NA,1,1,1,NA,NA,NA,1,4,5,1,4,3,1,1,1,1,1,5,1,1,1,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3,-3,-3,1,human response,human label,2.166666667,2.333333333,1,1.857142857,1.166666667,3,1.5,1,2.5,1,1,1,3,4.5,2
6486aa634b94f1dd568fd487,2,5,5,1,1,1,51,female,4,3,,9,2,4,7,2,4,5,3,2,1,1,3,6,1,1,1,6,6,6,6,6,6,7,7,7,NA,7,NA,6,6,6,NA,NA,NA,1,6,1,5,1,1,1,6,1,4,5,4,4,5,6,1,1,1,1,1,1,4,4,4,4,6,4,1,1,1,1,1,6,5,1,4,6,1,1,1,3,5,6,7,5,4,7,4,1,3,0,4,human response,human label,0.666666667,0.666666667,2,4.285714286,6,7,7,6,3.5,5.5,5.5,2.5,1,1.75,1
56efdf27bb24eb000b8244da,1,2,2,1,1,1,36,male,5,3,,9,2,1,3,1,4,5,3,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,6,6,NA,5,NA,2,NA,NA,NA,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,3,2,5,1,1,1,0,4,ai response,ai label,1.5,NA,1,1,2,6,3.5,1,2.5,1,1.5,1.5,1,1,1
62ba9df7bf9e8e2ef0501f94,1,6,5,2,5,5,38,Male,3,3,,9,4,2,3,1,6,5,7,4,6,1,6,4,6,5,5,7,7,7,7,7,7,7,7,7,NA,6,NA,6,6,6,NA,NA,NA,2,6,2,5,1,1,1,5,1,1,6,1,5,7,6,1,1,1,1,1,1,4,3,4,5,2,1,1,4,1,1,1,6,3,2,1,6,1,1,1,1,5,5,6,1,2,3,1,2,2,0,3.666666667,human response,human label,1.166666667,0.833333333,1.181818182,4.285714286,7,7,6.5,6,4,5,6.5,1,1,1.25,1
5c6709ab926a5b0001eb29c1,2,2,1,1,1,1,35,female,4,3,,10,3,2,2,2,5,4,3,1,1,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,NA,7,NA,5,4,4,NA,NA,NA,3,5,1,1,1,1,1,4,1,1,5,1,1,5,4,1,1,1,1,1,1,4,1,2,6,5,1,1,6,1,1,1,6,5,1,4,6,1,1,1,4,6,1,7,4,1,5,1,3,3,3,2.333333333,ai response,human label,1.333333333,NA,1.636363636,5.571428571,7,7,7,4.333333333,4,2.5,4.5,1,1,1,1
5f4738bfa043201203a27b4b,1,6,5,1,1,1,38,Female,5,3,,9,1,3,6,1,3,4,2,2,1,1,3,6,2,1,1,6,6,6,6,6,5,5,5,NA,5,NA,5,NA,NA,NA,5,5,6,1,6,1,2,1,1,1,3,1,1,5,1,1,5,5,1,1,1,1,1,1,4,4,4,6,2,1,1,6,1,1,1,7,5,1,5,7,1,1,1,1,5,2,5,7,1,2,3,0,1,1,4,human response,ai label,1,0.833333333,1.454545455,5.285714286,5.833333333,5,5,5.333333333,3.5,2.5,5,1,1,1,1
5f7a28b8bedcf2112ebd1289,1,4,1,2,1,1,37,Female,5,3,,12,4,4,7,1,6,3,5,2,4,2,5,3,4,3,2,7,7,7,7,7,6,6,7,7,NA,7,NA,6,6,7,NA,NA,NA,2,5,1,2,1,1,1,3,1,4,3,2,7,5,4,3,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,4,4,1,5,1,1,1,1,0,1,0,2,human response,human label,1.833333333,1.5,1,2.714285714,6.833333333,6.5,7,6.333333333,3.5,2.5,4.5,2.5,1,1.25,1
6406351e06a9f0af09eca2df,3,4,2,1,2,2,31,Male,5,"2,3",NA,9,4,4,7,2,3,4,2,5,1,5,2,3,1,1,1,5,4,4,5,4,3,2,6,NA,5,NA,5,NA,NA,NA,4,3,4,2,5,1,2,2,1,1,4,1,1,5,1,1,4,6,3,1,1,1,2,2,3,3,3,5,3,4,2,5,2,1,3,5,6,3,2,5,1,4,2,5,2,4,5,2,3,4,1,1,3,-1,3,human response,ai label,1.5,1.166666667,2.454545455,4.714285714,4.166666667,4,5,3.666666667,3.5,3,5,1,1.333333333,1.5,1
5bcc2cee0ba8a400012592f9,1,7,2,7,6,7,42,Male,5,3,NA,9,2,2,3,1,4,5,6,2,5,2,5,5,5,3,4,7,7,7,5,6,4,7,7,6,NA,6,NA,2,2,4,NA,NA,NA,1,7,5,3,5,1,1,1,1,1,2,5,1,7,6,1,1,7,3,3,5,1,1,1,2,5,1,1,2,1,1,1,7,1,1,2,3,1,2,5,1,2,1,7,1,1,1,1,0,3,0,1,human response,human label,2.166666667,2.333333333,1.909090909,2.571428571,6,7,6,2.666666667,4,2,6.5,1,3.666666667,5,1
62978b42ddbf6894c660de15,2,5,1,1,1,1,52,Female,6,4,NA,9,3,3,7,1,6,5,4,2,3,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,NA,6,NA,6,6,6,NA,NA,NA,1,6,1,3,1,1,1,6,1,1,6,1,1,6,6,1,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,5,4,1,4,1,1,1,1,1,6,7,7,7,5,5,5,0,2,-2,1,ai response,human label,2,NA,1.272727273,4.142857143,6,6,6,6,3.5,4.5,6,1,1,1,1
5f1888f8e11ed70674503558,3,5,6,1,4,1,30,Female,6,"2,3",NA,9,2,3,8,5,3,4,2,1,1,5,3,5,1,3,1,6,7,7,6,6,6,6,6,6,NA,6,NA,5,6,7,NA,NA,NA,2,7,1,6,1,1,1,7,1,2,7,1,2,6,7,3,1,4,1,1,2,3,3,3,3,3,2,2,4,3,1,3,6,5,2,2,2,1,3,2,4,6,2,5,1,1,2,1,0,1,0,3,human response,human label,1.666666667,1,2.181818182,4.285714286,6.333333333,6,6,6,4.5,6.5,6.5,1.5,2,1.25,1
62e0629e7fbb8a1907dade0e,4,2,4,1,1,1,40,Male,6,1,NA,9,6,4,6,1,4,6,2,2,1,1,6,6,1,1,1,6,6,6,6,6,5,7,7,7,NA,7,NA,5,6,4,NA,NA,NA,2,5,1,5,1,1,1,4,1,1,4,1,1,4,4,1,1,1,1,1,1,3,2,3,5,2,2,2,5,1,1,2,6,6,1,3,6,2,2,1,3,6,4,5,3,2,5,1,0,1,0,2.666666667,human response,human label,1.5,1.5,1.727272727,5.285714286,5.833333333,7,7,5,3.5,4.5,4,1,1,1,1
5fbafd1b299177bdcc7aa4ac,2,4,2,1,1,1,30,female,3,3,NA,9,6,4,7,3,4,5,2,1,1,2,2,4,3,2,2,5,5,3,5,3,4,4,5,NA,4,NA,3,NA,NA,NA,3,4,4,1,7,1,4,1,1,1,2,1,1,7,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,2,1,1,1,1,6,2,7,1,1,4,1,0,2,0,1,human response,ai label,0.833333333,1.333333333,1,2.571428571,4.166666667,4.5,3.5,3.666666667,4,3,5,1,1,1,1
63b37db51662f3a9e9a48c42,4,3,2,1,1,1,56,male,6,3,NA,9,6,4,8,2,3,5,1,2,1,NA,NA,NA,NA,NA,NA,5,5,5,3,2,2,6,6,NA,6,NA,6,NA,NA,NA,4,1,4,1,5,1,3,1,1,1,4,1,2,5,2,1,6,5,2,2,1,1,1,1,3,4,3,4,1,1,1,6,1,1,1,6,3,1,5,5,1,1,1,4,3,5,5,3,4,6,1,1,2,0,3.333333333,ai response,ai label,1,NA,1.363636364,4.428571429,3.666666667,6,6,3,3,3.5,5.5,1.5,1.333333333,1.25,1
5f81faea552a332f2fd08086,3,5,6,4,3,3,23,Male,2,3,NA,11,5,2,3,1,5,4,3,2,2,NA,NA,NA,NA,NA,NA,3,4,6,3,4,5,5,6,NA,3,NA,5,NA,NA,NA,3,3,4,4,5,1,5,5,3,4,4,2,3,3,4,2,3,3,3,2,2,1,2,4,3,2,2,1,5,1,1,1,1,1,1,7,1,1,5,7,1,1,1,4,4,5,7,2,1,6,1,1,2,0,2.333333333,ai response,ai label,1.166666667,NA,1.727272727,3.571428571,4.166666667,5.5,4,3.333333333,4.5,4.5,3,3.5,2,3.5,2.5
60b5141acdfeaaf91d9dc145,3,4,5,1,1,1,65,male,7,3,NA,13,6,4,8,1,3,4,2,2,2,3,5,4,2,2,4,2,2,2,1,3,2,3,2,NA,3,NA,1,NA,NA,NA,1,1,4,2,6,1,3,1,1,1,2,1,1,3,1,1,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,5,5,1,2,1,1,-1,-1,-1,1,human response,ai label,1.166666667,1.166666667,1,1.857142857,2,2.5,2,2,4,2.5,4,1,1.333333333,1,1
648a2a5cc4f10970c54c8278,1,7,4,5,6,4,52,Female,5,3,NA,9,5,4,7,1,6,3,5,4,2,NA,NA,NA,NA,NA,NA,6,6,6,5,5,5,6,7,NA,6,NA,5,NA,NA,NA,5,5,5,2,6,2,4,2,1,2,6,1,2,7,2,4,7,7,2,2,1,1,2,2,1,2,1,5,3,1,1,3,1,1,1,7,5,1,2,6,1,1,1,7,6,4,5,1,1,2,1,1,1,0,1.333333333,ai response,ai label,1,NA,1.272727273,5.571428571,5.5,6.5,5.5,5,4,5,7,2,1.666666667,2,1
647c65c5acb91c89819c7970,1,5,1,5,1,1,54,Male,2,3,NA,11,5,3,6,1,3,2,4,2,5,1,7,3,5,1,5,7,7,7,7,7,6,7,7,7,NA,6,NA,5,5,6,NA,NA,NA,4,4,1,1,1,1,1,4,1,1,5,1,1,1,5,1,1,1,1,1,1,4,4,4,7,5,1,1,6,1,1,1,7,4,1,1,7,1,1,1,4,7,6,6,1,5,5,1,2,2,0,4,human response,human label,1.5,1.333333333,1.363636364,6,6.833333333,7,6.5,5.333333333,4,2.5,3,1,1,1,1
63b6f427867a577caa1599ac,1,5,1,1,1,5,35,male,6,3,NA,11,3,2,6,2,5,6,4,2,3,2,6,5,2,1,1,2,1,1,1,1,1,1,6,NA,6,NA,3,NA,NA,NA,1,1,1,5,1,1,1,1,5,1,1,1,1,4,5,1,5,3,6,1,1,1,1,6,6,4,5,1,1,1,1,1,1,1,1,7,5,1,1,7,1,1,1,7,1,1,6,1,1,5,1,0,2,0,5,human response,ai label,2,1.833333333,1,4.142857143,1.166666667,3.5,4.5,1,3,1,4,1,1,3.25,3
6329bcdaeb4bf283a62afad0,1,4,5,1,4,3,22,Male,3,"3,4",NA,10,4,2,4,1,5,4,3,2,4,1,5,2,3,1,1,2,3,4,1,2,2,1,1,NA,2,NA,3,NA,NA,NA,1,1,1,6,2,2,1,4,4,1,2,5,5,1,4,1,2,2,7,2,2,1,5,4,6,6,6,6,4,2,1,4,1,1,1,6,2,1,5,6,1,1,2,4,3,5,7,2,5,5,1,-3,-3,-3,6,human response,ai label,1.166666667,1.833333333,1.818181818,4.428571429,2.333333333,1,2.5,1,4,1.5,2,3,3,3.5,4.5
5f2042752276432e3a7ef104,2,3,4,3,3,5,42,female,4,3,NA,9,1,2,3,1,6,5,4,2,3,1,6,6,3,1,3,7,7,7,7,7,6,6,7,6,NA,5,NA,4,4,6,NA,NA,NA,1,5,1,7,1,3,1,7,1,1,7,1,7,5,7,4,1,1,1,2,1,2,4,5,6,2,2,2,5,2,2,2,6,5,2,5,3,2,2,2,2,3,2,4,1,1,2,1,3,3,3,3.666666667,human response,human label,1.5,1.666666667,2.272727273,4.285714286,6.833333333,6.5,5.5,4.666666667,3,7,6,1,1.333333333,1,2
60e34d7311fc0e87ca0854dd,4,5,4,1,1,1,37,Female,5,3,NA,10,2,3,6,2,3,4,1,1,1,3,3,4,4,4,4,6,6,6,6,6,5,7,6,NA,6,NA,6,NA,NA,NA,4,4,3,2,4,2,3,4,3,1,4,3,5,5,3,5,3,4,1,5,6,2,3,4,4,5,4,5,2,2,1,6,2,2,2,7,4,1,2,6,2,4,2,2,6,2,4,1,1,1,1,-1,-2,-3,4.333333333,human response,ai label,0.666666667,2,2,5.142857143,5.833333333,6.5,6,3.666666667,3,3.5,3.5,3,4.666666667,3.25,3
630f8f763f068e885ea5b910,2,6,5,2,1,1,60,female,7,"1,3",NA,10,1,2,5,1,7,6,5,3,2,2,5,4,4,3,4,1,1,1,4,4,4,1,4,1,NA,1,NA,1,1,1,NA,NA,NA,4,4,3,2,3,1,4,2,4,2,4,3,1,4,3,1,1,1,1,1,1,1,1,2,4,4,1,1,4,1,1,1,7,4,1,1,4,1,1,1,1,4,2,3,2,2,3,1,0,1,0,1.333333333,human response,human label,1.5,1.5,1.272727273,4,2.5,2.5,1,1,4,2,3.5,3,1,2.5,2.5
629aa31883e52081b06a8a8d,1,2,4,1,2,2,32,Male,2,3,NA,10,4,2,2,1,3,5,4,2,3,1,7,7,6,6,6,6,7,7,6,6,6,5,4,5,NA,6,NA,5,6,5,NA,NA,NA,3,2,1,2,1,1,1,2,2,1,2,1,4,3,2,2,4,2,1,4,2,6,6,6,5,2,1,1,5,1,1,1,7,2,1,4,6,1,1,1,1,4,6,6,3,4,5,1,1,2,0,6,human response,human label,1,3.5,1.363636364,4.285714286,6.333333333,4.5,5.5,5.333333333,2.5,2,2.5,1,3.333333333,1.25,1.5
